dataset_release_version,public_schema_version,id,canonical_slug,name_zh,name_en,sex,life_status,public_json
2026.08.12.1,1.3.0,736e0660-75b5-50e4-9d74-dfdc4bfb91e2,mei-ling-huamei-offspring-2004,美灵,Mei Ling,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-nfga-meiling-mianyang-transfer-depth-round1549-local"",""src-pandapia-huamei-parent-evidence-mother-round497-local"",""src-pandapia-meiling-huamei-offspring-2004-round497-local"",""src-pandapia-meiling-lineage-rounds1887-1906-local"",""src-pandapia-meiling-profile-round788-local"",""src-xinhua-huamei-meiling-relationship-round1294-local"",""src-xinhua-sichuan-mei-ling-birth-round921-local""],""value"":""Mei Ling / 美灵""}],""canonical_slug"":""mei-ling-huamei-offspring-2004"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-nfga-meiling-mianyang-transfer-depth-round1549-local"",""src-pandapia-huamei-parent-evidence-mother-round497-local"",""src-pandapia-meiling-huamei-offspring-2004-round497-local"",""src-pandapia-meiling-lineage-rounds1887-1906-local"",""src-pandapia-meiling-profile-round788-local"",""src-xinhua-huamei-meiling-relationship-round1294-local"",""src-xinhua-sichuan-mei-ling-birth-round921-local""],""value"":""Mei Ling""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-nfga-meiling-mianyang-transfer-depth-round1549-local"",""src-pandapia-huamei-parent-evidence-mother-round497-local"",""src-pandapia-meiling-huamei-offspring-2004-round497-local"",""src-pandapia-meiling-lineage-rounds1887-1906-local"",""src-pandapia-meiling-profile-round788-local"",""src-xinhua-huamei-meiling-relationship-round1294-local"",""src-xinhua-sichuan-mei-ling-birth-round921-local""],""value"":""美灵""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,73a06d1e-d373-5125-bd3f-439f1ec09134,ai-bao,爱宝,Ai Bao,female,unknown,"{""aliases"":[],""canonical_slug"":""ai-bao"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-everland-natural-birth-2020"",""src-everland-new-cub-birth-2026"",""src-everland-ruihui-nationwide-journey-2026-round23-local"",""src-everland-twins-second-birthday-2025"",""src-everland-winter-bao-family-2026"",""src-wikimedia-commons-local-media-20260725""],""value"":""Ai Bao""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-everland-natural-birth-2020"",""src-everland-new-cub-birth-2026"",""src-everland-ruihui-nationwide-journey-2026-round23-local"",""src-everland-twins-second-birthday-2025"",""src-everland-winter-bao-family-2026"",""src-wikimedia-commons-local-media-20260725""],""value"":""爱宝""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""female""}"
2026.08.12.1,1.3.0,73f7920c-71bc-594c-b6ca-8fad301b8637,ai-bang-2016-cub-66,爱浜2016仔,Ai Bang's 2016 Cub 66,male,deceased,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-fr-births-2016-ai-liu-round1054-local"",""src-panda-fr-births-2016-aibang-chuxin-measurement-depth-rounds1508-1526-local"",""src-panda-fr-births-2016-aibang-cub-location-rounds1787-1806-local"",""src-panda-fr-births-2016-aibang-cub-relationship-round1248-local"",""src-pandapia-ai-bang-2016-cub-66-round819-local"",""src-pandapia-aibang-2016-cub-66-round515-local"",""src-pandapia-aibang-parent-evidence-mother-round515-local"",""src-pandapia-aibang66-neonatal-rounds2127-2146-local""],""value"":""2016 Ai Bang's Cub / 爱浜2016仔""}],""canonical_slug"":""ai-bang-2016-cub-66"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""deceased"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-ai-liu-round1054-local"",""src-panda-fr-births-2016-aibang-chuxin-measurement-depth-rounds1508-1526-local"",""src-panda-fr-births-2016-aibang-cub-location-rounds1787-1806-local"",""src-panda-fr-births-2016-aibang-cub-relationship-round1248-local"",""src-pandapia-ai-bang-2016-cub-66-round819-local"",""src-pandapia-aibang-2016-cub-66-round515-local"",""src-pandapia-aibang-parent-evidence-mother-round515-local"",""src-pandapia-aibang66-neonatal-rounds2127-2146-local""],""value"":""Ai Bang's 2016 Cub 66""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-fr-births-2016-ai-liu-round1054-local"",""src-panda-fr-births-2016-aibang-chuxin-measurement-depth-rounds1508-1526-local"",""src-panda-fr-births-2016-aibang-cub-location-rounds1787-1806-local"",""src-panda-fr-births-2016-aibang-cub-relationship-round1248-local"",""src-pandapia-ai-bang-2016-cub-66-round819-local"",""src-pandapia-aibang-2016-cub-66-round515-local"",""src-pandapia-aibang-parent-evidence-mother-round515-local"",""src-pandapia-aibang66-neonatal-rounds2127-2146-local""],""value"":""爱浜2016仔""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,741a5e9b-d103-57c2-a2e3-57191418ae25,mao-zhu-chengdu-2014,毛竹,Mao Zhu,male,unknown,"{""aliases"":[],""canonical_slug"":""mao-zhu-chengdu-2014"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-pandapia-maozhu-profile-round83-local"",""src-people-maozhu-maosun-naming-round83-local"",""src-yunnan-maozhu-birthday-2023-round83-local"",""src-yunnan-zoo-maozhu-current-round83-local""],""value"":""Mao Zhu""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-pandapia-maozhu-profile-round83-local"",""src-people-maozhu-maosun-naming-round83-local"",""src-yunnan-maozhu-birthday-2023-round83-local"",""src-yunnan-zoo-maozhu-current-round83-local""],""value"":""毛竹""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,74534267-5da1-5e34-a6a9-4fbed136d8ab,quan-mei-chengcheng-offspring-1994,全美,Quan Mei,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-panda-magazine-quan-mei-sibling-round924-local"",""src-pandacommon-chengji-quanmei-lineage-round1186-local"",""src-pandanews-quanmei-location-depth-round1618-local"",""src-pandapia-quan-mei-chengcheng-offspring-1994-round791-local"",""src-pandapia-quanmei-chengcheng-offspring-1994-round329-local"",""src-pandapia-quanmei-death-rounds1927-1946-local""],""value"":""Quan Mei / 全美""}],""canonical_slug"":""quan-mei-chengcheng-offspring-1994"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-panda-magazine-quan-mei-sibling-round924-local"",""src-pandacommon-chengji-quanmei-lineage-round1186-local"",""src-pandanews-quanmei-location-depth-round1618-local"",""src-pandapia-quan-mei-chengcheng-offspring-1994-round791-local"",""src-pandapia-quanmei-chengcheng-offspring-1994-round329-local"",""src-pandapia-quanmei-death-rounds1927-1946-local""],""value"":""Quan Mei""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-panda-magazine-quan-mei-sibling-round924-local"",""src-pandacommon-chengji-quanmei-lineage-round1186-local"",""src-pandanews-quanmei-location-depth-round1618-local"",""src-pandapia-quan-mei-chengcheng-offspring-1994-round791-local"",""src-pandapia-quanmei-chengcheng-offspring-1994-round329-local"",""src-pandapia-quanmei-death-rounds1927-1946-local""],""value"":""全美""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,746a626d-0761-5f00-9bd8-eb5206fea218,lu-lin-ccrcgp-breeding-male,芦林,Lu Lin,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-cq-qizhen-qibao-exhibit-2021-round61-local"",""src-pandapia-lulin-birth-rounds1947-1966-local"",""src-pandapia-media-gap-lu-lin-ccrcgp-breeding-male-round587-local"",""src-xinhua-haoqi-first-litter-2021-round70-local""],""value"":""Lu Lin / 芦林""}],""canonical_slug"":""lu-lin-ccrcgp-breeding-male"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-cq-qizhen-qibao-exhibit-2021-round61-local"",""src-pandapia-lulin-birth-rounds1947-1966-local"",""src-pandapia-media-gap-lu-lin-ccrcgp-breeding-male-round587-local"",""src-xinhua-haoqi-first-litter-2021-round70-local""],""value"":""Lu Lin""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-cq-qizhen-qibao-exhibit-2021-round61-local"",""src-pandapia-lulin-birth-rounds1947-1966-local"",""src-pandapia-media-gap-lu-lin-ccrcgp-breeding-male-round587-local"",""src-xinhua-haoqi-first-litter-2021-round70-local""],""value"":""芦林""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,74b95a1e-7216-534e-bbad-de9d07b1afa0,mang-zai-chongqing-2011,莽仔,Mang Zai,unknown,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-chinanews-mangzai-birthday-2025-round68-local"",""src-chinaorg-mangzai-mother-cub-2019-round68-local"",""src-cq-mangzai-birthday-2023-round68-local"",""src-cq-mangzai-profile-2022-round68-local"",""src-cq-mangzai-twins-2021-round68-local"",""src-cq-mangzai-twins-gallery-2021-round68-local"",""src-cq-mangzai-twins-vote-2021-round68-local"",""src-xinhua-mangzai-cub-2023-round68-local"",""src-xinhua-mangzai-twins-2019-round68-local""],""value"":""Mang Zai / 莽仔""}],""canonical_slug"":""mang-zai-chongqing-2011"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-chinanews-mangzai-birthday-2025-round68-local"",""src-chinaorg-mangzai-mother-cub-2019-round68-local"",""src-cq-mangzai-birthday-2023-round68-local"",""src-cq-mangzai-profile-2022-round68-local"",""src-cq-mangzai-twins-2021-round68-local"",""src-cq-mangzai-twins-gallery-2021-round68-local"",""src-cq-mangzai-twins-vote-2021-round68-local"",""src-xinhua-mangzai-cub-2023-round68-local"",""src-xinhua-mangzai-twins-2019-round68-local""],""value"":""Mang Zai""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-chinanews-mangzai-birthday-2025-round68-local"",""src-chinaorg-mangzai-mother-cub-2019-round68-local"",""src-cq-mangzai-birthday-2023-round68-local"",""src-cq-mangzai-profile-2022-round68-local"",""src-cq-mangzai-twins-2021-round68-local"",""src-cq-mangzai-twins-gallery-2021-round68-local"",""src-cq-mangzai-twins-vote-2021-round68-local"",""src-xinhua-mangzai-cub-2023-round68-local"",""src-xinhua-mangzai-twins-2019-round68-local""],""value"":""莽仔""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""unknown""}"
2026.08.12.1,1.3.0,74da1718-3b41-56d5-a829-7c71b92163c0,fu-long,福龙,Fu Long,male,unknown,"{""aliases"":[],""canonical_slug"":""fu-long"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-vienna-fubao-birth-diary-local"",""src-vienna-fubao-first-birthday-local"",""src-vienna-fuhu-baby-diary-local"",""src-vienna-fuhu-naming-local"",""src-vienna-fulong-vocalisation-research-local"",""src-wikimedia-commons-local-media-20260725""],""value"":""Fu Long""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-vienna-fubao-birth-diary-local"",""src-vienna-fubao-first-birthday-local"",""src-vienna-fuhu-baby-diary-local"",""src-vienna-fuhu-naming-local"",""src-vienna-fulong-vocalisation-research-local"",""src-wikimedia-commons-local-media-20260725""],""value"":""福龙""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,7511c69c-6ce7-549c-9e45-823029e62f1f,wang-wang,网网,Wang Wang,male,unknown,"{""aliases"":[],""canonical_slug"":""wang-wang"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-adelaide-wangwang-birthday-2021-local"",""src-adelaide-wangwang-birthday-2022-local"",""src-adelaide-wangwang-departure-2024-local"",""src-adelaide-wangwang-enrichment-2020-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-adelaide-birthday-2024-round31-local"",""src-zoossa-panda-climate-habitat-local""],""value"":""Wang Wang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-adelaide-wangwang-birthday-2021-local"",""src-adelaide-wangwang-birthday-2022-local"",""src-adelaide-wangwang-departure-2024-local"",""src-adelaide-wangwang-enrichment-2020-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-adelaide-birthday-2024-round31-local"",""src-zoossa-panda-climate-habitat-local""],""value"":""网网""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,7524f452-60ab-5067-91ee-f604c18eaa88,le-le-hk,乐乐,Le Le,male,unknown,"{""aliases"":[],""canonical_slug"":""le-le-hk"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-oceanpark-conservation-breeding-2026-local"",""src-oceanpark-conservation-breeding-current-local"",""src-oceanpark-giant-panda-adventure-current-local"",""src-oceanpark-hk-twins-birth-2024-local"",""src-oceanpark-lele-adulthood-2011-local"",""src-oceanpark-lele-birthday-2025-local"",""src-oceanpark-lele-mating-2021-local"",""src-oceanpark-lele-national-breeding-2015-local"",""src-oceanpark-lele-profile-2025-local"",""src-oceanpark-panda-birthdays-2025-deep-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-hongkong-six-birthdays-2026-round22-local""],""value"":""Le Le""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-oceanpark-conservation-breeding-2026-local"",""src-oceanpark-conservation-breeding-current-local"",""src-oceanpark-giant-panda-adventure-current-local"",""src-oceanpark-hk-twins-birth-2024-local"",""src-oceanpark-lele-adulthood-2011-local"",""src-oceanpark-lele-birthday-2025-local"",""src-oceanpark-lele-mating-2021-local"",""src-oceanpark-lele-national-breeding-2015-local"",""src-oceanpark-lele-profile-2025-local"",""src-oceanpark-panda-birthdays-2025-deep-local"",""src-wikimedia-commons-local-media-20260725"",""src-xinhua-hongkong-six-birthdays-2026-round22-local""],""value"":""乐乐""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
2026.08.12.1,1.3.0,755468b5-e582-54c3-8b05-e0579ebde568,ya-guang-chengdu-lineage,娅光 (Ya Ya,Ya Guang,male,unknown,"{""aliases"":[{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""娅娅 lineage)""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""Ya Guang / 娅光""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""娅光""},{""kind"":""alias"",""language"":""zh-Hans"",""primary"":false,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""娅光 / Ya Guang""}],""canonical_slug"":""ya-guang-chengdu-lineage"",""content"":[],""cover_image_url"":null,""external_identifiers"":[],""legacy_slugs"":[],""life_status"":""unknown"",""media"":[],""media_release"":{""display_mode"":""designed_empty_state"",""license_state"":""no_licensed_media"",""source_ids"":[]},""names"":[{""kind"":""official_romanization"",""language"":""en"",""primary"":true,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""Ya Guang""},{""kind"":""official"",""language"":""zh-Hans"",""primary"":true,""source_ids"":[""src-pandacommon-studbook-ya-guang-round1145-local"",""src-pandacommon-yaguang-location-rounds1747-1766-local"",""src-pandacommon-yaguang-profile-identity-rounds2087-2106-local"",""src-pandacommon-yaguang-sex-depth-round1469-local"",""src-pandapia-yaya-chengdu-profile-round81-local""],""value"":""娅光 (Ya Ya""}],""record_tier"":""identity_first_pass"",""revision_summaries"":[],""sex"":""male""}"
